timestamp,metric,value,outcome,details
20180624 175107,damage9,"35,406",DEFEAT,FOREMAN'S RISE / DEATHMATCH / 7:58 / ID 251468762
20180624 175107,healing0,,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 7:58 / ID 251468762
20180624 175107,healing1,"38,964",DEFEAT,FOREMAN'S RISE / DEATHMATCH / 7:58 / ID 251468762
20180624 175107,healing2,,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 7:58 / ID 251468762
20180624 175107,healing3,,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 7:58 / ID 251468762
20180624 175107,healing4,,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 7:58 / ID 251468762
20180624 175107,healing5,,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 7:58 / ID 251468762
20180624 175107,healing6,,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 7:58 / ID 251468762
20180624 175107,healing7,,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 7:58 / ID 251468762
20180624 175107,healing8,"2,617",DEFEAT,FOREMAN'S RISE / DEATHMATCH / 7:58 / ID 251468762
20180624 175107,healing9,34.744,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 7:58 / ID 251468762
20180624 175107,kda0,1/1/3,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 7:58 / ID 251468762
20180624 175107,kda1,4/12 /1,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 7:58 / ID 251468762
20180624 175107,kda2,1/9/2,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 7:58 / ID 251468762
20180624 175107,kda3,1/13/3,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 7:58 / ID 251468762
20180624 175107,kda4,4/8/2,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 7:58 / ID 251468762
20180624 175107,kda5,13/1/15,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 7:58 / ID 251468762
20180624 175107,kda6,21/4/13,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 7:58 / ID 251468762
20180624 175107,kda7,5/3/14,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 7:58 / ID 251468762
20180624 175107,kda8,8/0/14,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 7:58 / ID 251468762
20180624 175107,kda9,6/3/18,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 7:58 / ID 251468762
20180624 175107,name0,NihilisticNine,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 7:58 / ID 251468762
20180624 175107,name1,& rampje,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 7:58 / ID 251468762
20180624 175107,name2,¥ Depressionhaha,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 7:58 / ID 251468762
20180624 175107,name3,@ hRowdyRu,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 7:58 / ID 251468762
20180624 175107,name4,Dweebles,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 7:58 / ID 251468762
20180624 175107,name5,,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 7:58 / ID 251468762
20180624 175107,name6,TheGreatUniter,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 7:58 / ID 251468762
20180624 175107,name7,Sennel,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 7:58 / ID 251468762
20180624 175107,name8,Vandy43,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 7:58 / ID 251468762
20180624 175107,name9,Lofobread,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 7:58 / ID 251468762
20180624 175107,objective0,33,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 7:58 / ID 251468762
20180624 175107,objective1,33,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 7:58 / ID 251468762
20180624 175107,objective2,132,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 7:58 / ID 251468762
20180624 175107,objective3,33,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 7:58 / ID 251468762
20180624 175107,objective4,14,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 7:58 / ID 251468762
20180624 175107,objective5,78,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 7:58 / ID 251468762
20180624 175107,objective6,51,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 7:58 / ID 251468762
20180624 175107,objective7,88,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 7:58 / ID 251468762
20180624 175107,objective8,216,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 7:58 / ID 251468762
20180624 175107,objective9,125,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 7:58 / ID 251468762
20180624 175107,shielding0,,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 7:58 / ID 251468762
20180624 175107,shielding1,,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 7:58 / ID 251468762
20180624 175107,shielding2,"64,245",DEFEAT,FOREMAN'S RISE / DEATHMATCH / 7:58 / ID 251468762
20180624 175107,shielding3,"16,724",DEFEAT,FOREMAN'S RISE / DEATHMATCH / 7:58 / ID 251468762
20180624 175107,shielding4,,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 7:58 / ID 251468762
20180624 175107,shielding5,,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 7:58 / ID 251468762
20180624 175107,shielding6,,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 7:58 / ID 251468762
20180624 175107,shielding7,,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 7:58 / ID 251468762
20180624 175107,shielding8,7.873,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 7:58 / ID 251468762
20180624 175107,shielding9,"13,800",DEFEAT,FOREMAN'S RISE / DEATHMATCH / 7:58 / ID 251468762
20180624 175107,streak0,,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 7:58 / ID 251468762
20180624 175107,streak1,,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 7:58 / ID 251468762
20180624 175107,streak2,,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 7:58 / ID 251468762
20180624 175107,streak3,,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 7:58 / ID 251468762
20180624 175107,streak4,,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 7:58 / ID 251468762
20180624 175107,streak5,14,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 7:58 / ID 251468762
20180624 175107,streak6,12,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 7:58 / ID 251468762
20180624 175107,streak7,12,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 7:58 / ID 251468762
20180624 175107,streak8,22,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 7:58 / ID 251468762
20180624 175107,streak9,1,DEFEAT,FOREMAN'S RISE / DEATHMATCH / 7:58 / ID 251468762
20180624 193224,credit0,"4,472",VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,credit1,"4,778",VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,credit2,"3,623",VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,credit3,"4,216",VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,credit4,"4,390",VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,credit5,3418,VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,credit6,"3,390",VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,credit7,"4,140",VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,credit8,"3,621",VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,credit9,,VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,damage0,"52,230",VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,damage1,"26,548",VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,damage2,"25,908",VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,damage3,"65,619",VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,damage4,"48,418",VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,damage5,"32,708",VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,damage6,"23,880",VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,damage7,"55,453",VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,damage8,"22,497",VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,damage9,"56,092",VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,healing0,"20,944",VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,healing1,"67,644",VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,healing2,,VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,healing3,,VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,healing4,"6,408",VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,healing5,,VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,healing6,,VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,healing7,,VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,healing8,"44,419",VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,healing9,,VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,kda0,15/2/17,VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,kda1,8/2/23,VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,kda2,1/4/7,VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,kda3,14/4/11,VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,kda4,9/2/18,VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,kda5,3/1/5,VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,kda6,1/9/4,VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,kda7,6/8/4,VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,kda8,3/9/4,VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,kda9,1/10/6,VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,name0,Cleytu,VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,name1,Paldacuca,VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,name2,zGladiBr,VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,name3,¥ rampje,VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,name4,W saryuh,VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,name5,Sunalu,VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,name6,' SkyKnight96,VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,name7,WlLapids,VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,name8,WHydrobor,VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,name9,,VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,objective0,183,VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,objective1,222,VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,objective2,177,VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,objective3,109,VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,objective4,205,VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,objective5,78,VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,objective6,85,VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,objective7,55,VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,objective8,39,VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,objective9,43,VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,shielding0,,VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,shielding1,,VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,shielding2,,VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,shielding3,,VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,shielding4,"4,533",VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,shielding5,,VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,shielding6,"1,700",VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,shielding7,,VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,shielding8,,VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,shielding9,,VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,streak0,18,VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,streak1,16,VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,streak2,,VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,streak3,,VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,streak4,15,VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,streak5,,VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,streak6,,VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,streak7,,VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,streak8,,VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 193224,streak9,,VICTORY,FOREMAN'S RISE / DEATHMATCH / 3:0 / ID 251490505
20180624 194606,credit0,"5,879",VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,credit1,"5,826",VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,credit2,"4,253",VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,credit3,"5,268",VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,credit4,"5,256",VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,credit5,"6,004",VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,credit6,"5,905",VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,credit7,"4,482",VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,credit8,"4,153",VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,credit9,"5,320",VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,damage0,"54,870",VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,damage1,"77,829",VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,damage2,"23,393",VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,damage3,"86,666",VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,damage4,"57,240",VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,damage5,"78,611",VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,damage6,"100,958",VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,damage7,"32,73",VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,damage8,"32,691",VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,damage9,"26,118",VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,healing0,"72,050",VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,healing1,,VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,healing2,,VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,healing3,,VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,healing4,,VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,healing5,"3,022",VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,healing6,,VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,healing7,,VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,healing8,,VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,healing9,"90,106",VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,kda0,4/10 / 21,VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,kda1,18/9/8,VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,kda2,o/1/4,VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,kda3,18/3/6,VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,kda4,3/12/5,VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,kda5,13/7/10,VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,kda6,17/12/9,VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,kda7,5/13/6,VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,kda8,6/8/6,VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,kda9,4/3/22,VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,name0,Paldacuca,VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,name1,W Saryuh,VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,name2,zGladiBr,VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,name3,Cleytu,VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,name4,¥ rampje,VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,name5,TerryoT,VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,name6,W Lapids,VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,name7,Neivi,VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,name8,Noobrefarias,VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,name9,W Hydrobor,VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,objective0,221,VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,objective1,164,VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,objective2,147,VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,objective3,68,VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,objective4,219,VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,objective5,246,VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,objective6,139,VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,objective7,93,VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,objective8,17,VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,objective9,80,VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,shielding0,,VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,shielding1,,VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,shielding2,,VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,shielding3,,VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,shielding4,"38,520",VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,shielding5,"58,358",VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,shielding6,,VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,shielding7,,VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,shielding8,,VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,shielding9,,VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,streak0,,VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,streak1,,VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,streak2,,VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,streak3,15,VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,streak4,,VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,streak5,10,VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,streak6,,VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,streak7,,VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,streak8,,VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 194606,streak9,16,VICTORY,MAGISTRATE'S ARCHIVES (ONSLAUGHT} / DEATHMATCH / 12:09 / ID 251492563
20180624 195824,credit0,"2,638",VICTORY,ICE MINES / siEGE / 10:00 / ID 251495419
20180624 195824,credit1,"2,523",VICTORY,ICE MINES / siEGE / 10:00 / ID 251495419
20180624 195824,credit2,"2,281",VICTORY,ICE MINES / siEGE / 10:00 / ID 251495419
20180624 195824,credit3,"2,227",VICTORY,ICE MINES / siEGE / 10:00 / ID 251495419
20180624 195824,credit4,"2,305",VICTORY,ICE MINES / siEGE / 10:00 / ID 251495419
20180624 195824,credit5,1543,VICTORY,ICE MINES / siEGE / 10:00 / ID 251495419
20180624 195824,credit6,1.522,VICTORY,ICE MINES / siEGE / 10:00 / ID 251495419
20180624 195824,credit7,1.697,VICTORY,ICE MINES / siEGE / 10:00 / ID 251495419
20180624 195824,credit8,"1,563",VICTORY,ICE MINES / siEGE / 10:00 / ID 251495419
20180624 195824,credit9,"1,577",VICTORY,ICE MINES / siEGE / 10:00 / ID 251495419
